country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,583,241.7,2020-12-09T00:00:00
NO,møre og romsdal,715,269.6,2020-12-09T00:00:00
NO,troms og finnmark,877,360.4,2020-12-09T00:00:00
NO,agder,1092,355.4,2020-12-09T00:00:00
NO,trøndelag,1287,274.6,2020-12-09T00:00:00
NO,vestfold og telemark,1412,336.7,2020-12-09T00:00:00
NO,rogaland,1604,334.2,2020-12-09T00:00:00
NO,innlandet,1976,532.1,2020-12-09T00:00:00
NO,vestland,5250,824.8,2020-12-09T00:00:00
NO,oslo,11657,1680.9,2020-12-09T00:00:00
NO,viken,12277,989.2,2020-12-09T00:00:00
