country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,130,53.9,2020-07-23T00:00:00
NO,møre og romsdal,160,60.3,2020-07-23T00:00:00
NO,troms og finnmark,258,106,2020-07-23T00:00:00
NO,vestfold og telemark,300,71.5,2020-07-23T00:00:00
NO,agder,351,114.2,2020-07-23T00:00:00
NO,rogaland,453,94.4,2020-07-23T00:00:00
NO,innlandet,514,138.4,2020-07-23T00:00:00
NO,trøndelag,546,116.5,2020-07-23T00:00:00
NO,vestland,898,141.1,2020-07-23T00:00:00
NO,viken,2514,202.6,2020-07-23T00:00:00
NO,oslo,2938,423.7,2020-07-23T00:00:00
