country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2820,1173.3,2021-09-23T00:00:00
NO,troms og finnmark,3727,1539,2021-09-23T00:00:00
NO,møre og romsdal,4027,1516.5,2021-09-23T00:00:00
NO,agder,7473,2419.7,2021-09-23T00:00:00
NO,innlandet,7858,2120.3,2021-09-23T00:00:00
NO,trøndelag,8582,1821.6,2021-09-23T00:00:00
NO,rogaland,10196,2112.5,2021-09-23T00:00:00
NO,vestfold og telemark,11062,2622.1,2021-09-23T00:00:00
NO,vestland,14867,2327.3,2021-09-23T00:00:00
NO,oslo,51146,7337.9,2021-09-23T00:00:00
NO,viken,59395,4742.6,2021-09-23T00:00:00
