country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2094,871.2,2021-08-18T00:00:00
NO,møre og romsdal,2816,1060.5,2021-08-18T00:00:00
NO,troms og finnmark,2918,1204.9,2021-08-18T00:00:00
NO,agder,5843,1891.9,2021-08-18T00:00:00
NO,trøndelag,6037,1281.4,2021-08-18T00:00:00
NO,innlandet,6355,1714.8,2021-08-18T00:00:00
NO,rogaland,8634,1788.9,2021-08-18T00:00:00
NO,vestfold og telemark,9485,2248.3,2021-08-18T00:00:00
NO,vestland,12486,1954.5,2021-08-18T00:00:00
NO,oslo,39621,5684.4,2021-08-18T00:00:00
NO,viken,46693,3728.3,2021-08-18T00:00:00
