country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,20605,8573.1,2022-02-10T00:00:00
NO,møre og romsdal,23107,8701.8,2022-02-10T00:00:00
NO,troms og finnmark,25718,10619.9,2022-02-10T00:00:00
NO,innlandet,45875,12378.5,2022-02-10T00:00:00
NO,agder,48789,15797.3,2022-02-10T00:00:00
NO,vestfold og telemark,63676,15093.3,2022-02-10T00:00:00
NO,trøndelag,64656,13723.8,2022-02-10T00:00:00
NO,rogaland,67869,14061.9,2022-02-10T00:00:00
NO,vestland,80155,12547.3,2022-02-10T00:00:00
NO,oslo,199760,28659.6,2022-02-10T00:00:00
NO,viken,281190,22452.4,2022-02-10T00:00:00
