country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,183,75.9,2020-09-05T00:00:00
NO,møre og romsdal,188,70.9,2020-09-05T00:00:00
NO,troms og finnmark,326,134,2020-09-05T00:00:00
NO,vestfold og telemark,365,87,2020-09-05T00:00:00
NO,agder,416,135.4,2020-09-05T00:00:00
NO,rogaland,547,114,2020-09-05T00:00:00
NO,innlandet,585,157.5,2020-09-05T00:00:00
NO,trøndelag,627,133.8,2020-09-05T00:00:00
NO,vestland,1146,180,2020-09-05T00:00:00
NO,viken,3196,257.5,2020-09-05T00:00:00
NO,oslo,3540,510.5,2020-09-05T00:00:00
