country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,237,98.2,2020-10-20T00:00:00
NO,møre og romsdal,331,124.8,2020-10-20T00:00:00
NO,troms og finnmark,434,178.4,2020-10-20T00:00:00
NO,vestfold og telemark,527,125.7,2020-10-20T00:00:00
NO,agder,580,188.8,2020-10-20T00:00:00
NO,innlandet,759,204.4,2020-10-20T00:00:00
NO,trøndelag,782,166.8,2020-10-20T00:00:00
NO,rogaland,833,173.6,2020-10-20T00:00:00
NO,vestland,2240,351.9,2020-10-20T00:00:00
NO,viken,4472,360.3,2020-10-20T00:00:00
NO,oslo,5381,775.9,2020-10-20T00:00:00
