country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,179,74.2,2020-08-30T00:00:00
NO,møre og romsdal,181,68.2,2020-08-30T00:00:00
NO,troms og finnmark,322,132.3,2020-08-30T00:00:00
NO,vestfold og telemark,354,84.4,2020-08-30T00:00:00
NO,agder,399,129.9,2020-08-30T00:00:00
NO,rogaland,523,109,2020-08-30T00:00:00
NO,innlandet,557,150,2020-08-30T00:00:00
NO,trøndelag,624,133.1,2020-08-30T00:00:00
NO,vestland,1053,165.4,2020-08-30T00:00:00
NO,viken,2951,237.8,2020-08-30T00:00:00
NO,oslo,3399,490.1,2020-08-30T00:00:00
