country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,138,57.2,2020-08-09T00:00:00
NO,møre og romsdal,163,61.5,2020-08-09T00:00:00
NO,troms og finnmark,297,122.1,2020-08-09T00:00:00
NO,vestfold og telemark,318,75.8,2020-08-09T00:00:00
NO,agder,356,115.9,2020-08-09T00:00:00
NO,rogaland,476,99.2,2020-08-09T00:00:00
NO,innlandet,525,141.4,2020-08-09T00:00:00
NO,trøndelag,566,120.8,2020-08-09T00:00:00
NO,vestland,935,146.9,2020-08-09T00:00:00
NO,viken,2636,212.4,2020-08-09T00:00:00
NO,oslo,3057,440.8,2020-08-09T00:00:00
