country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1780,740.6,2021-07-25T00:00:00
NO,møre og romsdal,2178,820.2,2021-07-25T00:00:00
NO,troms og finnmark,2527,1043.5,2021-07-25T00:00:00
NO,agder,5359,1735.2,2021-07-25T00:00:00
NO,trøndelag,5548,1177.6,2021-07-25T00:00:00
NO,innlandet,5984,1614.7,2021-07-25T00:00:00
NO,rogaland,7882,1633.1,2021-07-25T00:00:00
NO,vestfold og telemark,8967,2125.5,2021-07-25T00:00:00
NO,vestland,10284,1609.8,2021-07-25T00:00:00
NO,oslo,37697,5408.4,2021-07-25T00:00:00
NO,viken,44496,3552.9,2021-07-25T00:00:00
