country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40401,16809.6,2022-07-26T00:00:00
NO,troms og finnmark,49009,20237.6,2022-07-26T00:00:00
NO,møre og romsdal,55036,20725.8,2022-07-26T00:00:00
NO,innlandet,80049,21599.7,2022-07-26T00:00:00
NO,agder,80604,26098.7,2022-07-26T00:00:00
NO,trøndelag,101764,21600.3,2022-07-26T00:00:00
NO,vestfold og telemark,104087,24672.1,2022-07-26T00:00:00
NO,rogaland,123624,25613.9,2022-07-26T00:00:00
NO,vestland,146924,22999.2,2022-07-26T00:00:00
NO,oslo,260680,37399.8,2022-07-26T00:00:00
NO,viken,390430,31174.9,2022-07-26T00:00:00
