country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,121,50.2,2020-06-09T00:00:00
NO,møre og romsdal,145,54.7,2020-06-09T00:00:00
NO,troms og finnmark,252,103.6,2020-06-09T00:00:00
NO,vestfold og telemark,291,69.4,2020-06-09T00:00:00
NO,agder,342,111.3,2020-06-09T00:00:00
NO,rogaland,440,91.7,2020-06-09T00:00:00
NO,innlandet,511,137.6,2020-06-09T00:00:00
NO,trøndelag,535,114.1,2020-06-09T00:00:00
NO,vestland,881,138.4,2020-06-09T00:00:00
NO,viken,2322,187.1,2020-06-09T00:00:00
NO,oslo,2722,392.5,2020-06-09T00:00:00
