country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1532,637.4,2021-05-17T00:00:00
NO,troms og finnmark,1599,660.3,2021-05-17T00:00:00
NO,møre og romsdal,1923,724.2,2021-05-17T00:00:00
NO,agder,3719,1204.2,2021-05-17T00:00:00
NO,trøndelag,4084,866.9,2021-05-17T00:00:00
NO,innlandet,4998,1348.6,2021-05-17T00:00:00
NO,rogaland,6335,1312.6,2021-05-17T00:00:00
NO,vestfold og telemark,7325,1736.3,2021-05-17T00:00:00
NO,vestland,9498,1486.8,2021-05-17T00:00:00
NO,oslo,34847,4999.5,2021-05-17T00:00:00
NO,viken,41234,3292.4,2021-05-17T00:00:00
