country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,127,52.6,2020-07-02T00:00:00
NO,møre og romsdal,155,58.4,2020-07-02T00:00:00
NO,troms og finnmark,253,104,2020-07-02T00:00:00
NO,vestfold og telemark,297,70.8,2020-07-02T00:00:00
NO,agder,348,113.3,2020-07-02T00:00:00
NO,rogaland,446,92.9,2020-07-02T00:00:00
NO,innlandet,515,138.7,2020-07-02T00:00:00
NO,trøndelag,537,114.6,2020-07-02T00:00:00
NO,vestland,892,140.1,2020-07-02T00:00:00
NO,viken,2457,198,2020-07-02T00:00:00
NO,oslo,2875,414.6,2020-07-02T00:00:00
