country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2852,1186.6,2021-09-25T00:00:00
NO,troms og finnmark,3761,1553.1,2021-09-25T00:00:00
NO,møre og romsdal,4049,1524.8,2021-09-25T00:00:00
NO,agder,7501,2428.7,2021-09-25T00:00:00
NO,innlandet,7900,2131.7,2021-09-25T00:00:00
NO,trøndelag,8613,1828.2,2021-09-25T00:00:00
NO,rogaland,10234,2120.4,2021-09-25T00:00:00
NO,vestfold og telemark,11101,2631.3,2021-09-25T00:00:00
NO,vestland,14895,2331.6,2021-09-25T00:00:00
NO,oslo,51332,7364.6,2021-09-25T00:00:00
NO,viken,59623,4760.8,2021-09-25T00:00:00
