country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40799,16975.2,2022-10-02T00:00:00
NO,troms og finnmark,49328,20369.3,2022-10-02T00:00:00
NO,møre og romsdal,55561,20923.5,2022-10-02T00:00:00
NO,innlandet,80621,21754,2022-10-02T00:00:00
NO,agder,81034,26237.9,2022-10-02T00:00:00
NO,trøndelag,102460,21748,2022-10-02T00:00:00
NO,vestfold og telemark,104585,24790.1,2022-10-02T00:00:00
NO,rogaland,124092,25710.8,2022-10-02T00:00:00
NO,vestland,147970,23163,2022-10-02T00:00:00
NO,oslo,261854,37568.2,2022-10-02T00:00:00
NO,viken,391884,31291,2022-10-02T00:00:00
