country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,6252,2601.3,2021-12-13T00:00:00
NO,møre og romsdal,7507,2827,2021-12-13T00:00:00
NO,troms og finnmark,10951,4522.1,2021-12-13T00:00:00
NO,agder,12423,4022.4,2021-12-13T00:00:00
NO,innlandet,12852,3467.9,2021-12-13T00:00:00
NO,rogaland,18578,3849.2,2021-12-13T00:00:00
NO,trøndelag,18794,3989.2,2021-12-13T00:00:00
NO,vestfold og telemark,18812,4459.1,2021-12-13T00:00:00
NO,vestland,26871,4206.3,2021-12-13T00:00:00
NO,oslo,80842,11598.4,2021-12-13T00:00:00
NO,viken,98389,7856.1,2021-12-13T00:00:00
