country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40711,16938.6,2022-09-07T00:00:00
NO,troms og finnmark,49253,20338.4,2022-09-07T00:00:00
NO,møre og romsdal,55482,20893.7,2022-09-07T00:00:00
NO,innlandet,80482,21716.5,2022-09-07T00:00:00
NO,agder,80962,26214.6,2022-09-07T00:00:00
NO,trøndelag,102324,21719.1,2022-09-07T00:00:00
NO,vestfold og telemark,104480,24765.2,2022-09-07T00:00:00
NO,rogaland,123983,25688.2,2022-09-07T00:00:00
NO,vestland,147765,23130.9,2022-09-07T00:00:00
NO,oslo,261583,37529.3,2022-09-07T00:00:00
NO,viken,391558,31265,2022-09-07T00:00:00
