country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40663,16918.6,2022-08-27T00:00:00
NO,troms og finnmark,49205,20318.5,2022-08-27T00:00:00
NO,møre og romsdal,55384,20856.8,2022-08-27T00:00:00
NO,innlandet,80416,21698.7,2022-08-27T00:00:00
NO,agder,80908,26197.1,2022-08-27T00:00:00
NO,trøndelag,102229,21699,2022-08-27T00:00:00
NO,vestfold og telemark,104412,24749.1,2022-08-27T00:00:00
NO,rogaland,123924,25676,2022-08-27T00:00:00
NO,vestland,147588,23103.2,2022-08-27T00:00:00
NO,oslo,261413,37504.9,2022-08-27T00:00:00
NO,viken,391359,31249.1,2022-08-27T00:00:00
