country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39112,16273.3,2022-04-21T00:00:00
NO,troms og finnmark,47639,19671.9,2022-04-21T00:00:00
NO,møre og romsdal,52913,19926.3,2022-04-21T00:00:00
NO,innlandet,77971,21039,2022-04-21T00:00:00
NO,agder,79212,25648,2022-04-21T00:00:00
NO,trøndelag,99471,21113.5,2022-04-21T00:00:00
NO,vestfold og telemark,101445,24045.8,2022-04-21T00:00:00
NO,rogaland,120957,25061.3,2022-04-21T00:00:00
NO,vestland,142876,22365.6,2022-04-21T00:00:00
NO,oslo,256337,36776.7,2022-04-21T00:00:00
NO,viken,382019,30503.3,2022-04-21T00:00:00
