country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,642,266.1,2020-12-29T00:00:00
NO,møre og romsdal,854,322,2020-12-29T00:00:00
NO,troms og finnmark,990,406.9,2020-12-29T00:00:00
NO,agder,1193,388.3,2020-12-29T00:00:00
NO,rogaland,2088,435.1,2020-12-29T00:00:00
NO,vestfold og telemark,2104,501.7,2020-12-29T00:00:00
NO,trøndelag,2120,452.3,2020-12-29T00:00:00
NO,innlandet,2670,718.9,2020-12-29T00:00:00
NO,vestland,5596,879.1,2020-12-29T00:00:00
NO,oslo,13485,1944.5,2020-12-29T00:00:00
NO,viken,15359,1237.5,2020-12-29T00:00:00
