country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2243,933.2,2021-08-29T00:00:00
NO,troms og finnmark,3054,1261.1,2021-08-29T00:00:00
NO,møre og romsdal,3087,1162.5,2021-08-29T00:00:00
NO,agder,6328,2048.9,2021-08-29T00:00:00
NO,trøndelag,6409,1360.4,2021-08-29T00:00:00
NO,innlandet,6773,1827.6,2021-08-29T00:00:00
NO,rogaland,9111,1887.7,2021-08-29T00:00:00
NO,vestfold og telemark,9913,2349.7,2021-08-29T00:00:00
NO,vestland,13336,2087.6,2021-08-29T00:00:00
NO,oslo,41560,5962.6,2021-08-29T00:00:00
NO,viken,48781,3895.1,2021-08-29T00:00:00
