country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1592,662.4,2021-05-31T00:00:00
NO,troms og finnmark,1951,805.6,2021-05-31T00:00:00
NO,møre og romsdal,2045,770.1,2021-05-31T00:00:00
NO,agder,4339,1404.9,2021-05-31T00:00:00
NO,trøndelag,4647,986.4,2021-05-31T00:00:00
NO,innlandet,5527,1491.4,2021-05-31T00:00:00
NO,rogaland,6575,1362.3,2021-05-31T00:00:00
NO,vestfold og telemark,8118,1924.2,2021-05-31T00:00:00
NO,vestland,9740,1524.7,2021-05-31T00:00:00
NO,oslo,35638,5113,2021-05-31T00:00:00
NO,viken,42382,3384.1,2021-05-31T00:00:00
