country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39580,16468,2022-05-26T00:00:00
NO,troms og finnmark,48013,19826.3,2022-05-26T00:00:00
NO,møre og romsdal,53727,20232.8,2022-05-26T00:00:00
NO,innlandet,78744,21247.5,2022-05-26T00:00:00
NO,agder,79695,25804.4,2022-05-26T00:00:00
NO,trøndelag,100030,21232.2,2022-05-26T00:00:00
NO,vestfold og telemark,102412,24275,2022-05-26T00:00:00
NO,rogaland,121930,25262.9,2022-05-26T00:00:00
NO,vestland,144125,22561.1,2022-05-26T00:00:00
NO,oslo,258040,37021,2022-05-26T00:00:00
NO,viken,385005,30741.8,2022-05-26T00:00:00
