country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40824,16985.6,2022-10-10T00:00:00
NO,troms og finnmark,49350,20378.4,2022-10-10T00:00:00
NO,møre og romsdal,55594,20935.9,2022-10-10T00:00:00
NO,innlandet,80694,21773.7,2022-10-10T00:00:00
NO,agder,81061,26246.7,2022-10-10T00:00:00
NO,trøndelag,102512,21759,2022-10-10T00:00:00
NO,vestfold og telemark,104627,24800.1,2022-10-10T00:00:00
NO,rogaland,124139,25720.6,2022-10-10T00:00:00
NO,vestland,148039,23173.8,2022-10-10T00:00:00
NO,oslo,261955,37582.7,2022-10-10T00:00:00
NO,viken,392031,31302.8,2022-10-10T00:00:00
