country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1384,575.8,2021-04-04T00:00:00
NO,møre og romsdal,1483,558.5,2021-04-04T00:00:00
NO,troms og finnmark,1493,616.5,2021-04-04T00:00:00
NO,agder,2589,838.3,2021-04-04T00:00:00
NO,trøndelag,3751,796.2,2021-04-04T00:00:00
NO,innlandet,3999,1079.1,2021-04-04T00:00:00
NO,rogaland,4956,1026.8,2021-04-04T00:00:00
NO,vestfold og telemark,5389,1277.4,2021-04-04T00:00:00
NO,vestland,7785,1218.7,2021-04-04T00:00:00
NO,oslo,28611,4104.8,2021-04-04T00:00:00
NO,viken,33685,2689.7,2021-04-04T00:00:00
