country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,7249,3016.1,2021-12-30T00:00:00
NO,møre og romsdal,8666,3263.5,2021-12-30T00:00:00
NO,troms og finnmark,12477,5152.2,2021-12-30T00:00:00
NO,innlandet,15206,4103,2021-12-30T00:00:00
NO,agder,17090,5533.6,2021-12-30T00:00:00
NO,trøndelag,21469,4557,2021-12-30T00:00:00
NO,vestfold og telemark,23566,5585.9,2021-12-30T00:00:00
NO,rogaland,23703,4911.1,2021-12-30T00:00:00
NO,vestland,32698,5118.5,2021-12-30T00:00:00
NO,oslo,95322,13675.8,2021-12-30T00:00:00
NO,viken,118330,9448.4,2021-12-30T00:00:00
