country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40811,16980.2,2022-10-05T00:00:00
NO,troms og finnmark,49334,20371.8,2022-10-05T00:00:00
NO,møre og romsdal,55570,20926.9,2022-10-05T00:00:00
NO,innlandet,80644,21760.2,2022-10-05T00:00:00
NO,agder,81044,26241.2,2022-10-05T00:00:00
NO,trøndelag,102482,21752.7,2022-10-05T00:00:00
NO,vestfold og telemark,104601,24793.9,2022-10-05T00:00:00
NO,rogaland,124105,25713.5,2022-10-05T00:00:00
NO,vestland,147992,23166.4,2022-10-05T00:00:00
NO,oslo,261907,37575.8,2022-10-05T00:00:00
NO,viken,391938,31295.4,2022-10-05T00:00:00
