country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40869,17004.3,2022-11-01T00:00:00
NO,troms og finnmark,49411,20403.6,2022-11-01T00:00:00
NO,møre og romsdal,55712,20980.3,2022-11-01T00:00:00
NO,innlandet,80877,21823.1,2022-11-01T00:00:00
NO,agder,81110,26262.5,2022-11-01T00:00:00
NO,trøndelag,102624,21782.8,2022-11-01T00:00:00
NO,vestfold og telemark,104765,24832.8,2022-11-01T00:00:00
NO,rogaland,124242,25741.9,2022-11-01T00:00:00
NO,vestland,148266,23209.3,2022-11-01T00:00:00
NO,oslo,262295,37631.5,2022-11-01T00:00:00
NO,viken,392398,31332.1,2022-11-01T00:00:00
