country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,7069,2941.2,2021-12-28T00:00:00
NO,møre og romsdal,8433,3175.7,2021-12-28T00:00:00
NO,troms og finnmark,12295,5077.1,2021-12-28T00:00:00
NO,innlandet,14885,4016.4,2021-12-28T00:00:00
NO,agder,16378,5303,2021-12-28T00:00:00
NO,trøndelag,21137,4486.5,2021-12-28T00:00:00
NO,rogaland,23017,4768.9,2021-12-28T00:00:00
NO,vestfold og telemark,23022,5457,2021-12-28T00:00:00
NO,vestland,32154,5033.3,2021-12-28T00:00:00
NO,oslo,93397,13399.7,2021-12-28T00:00:00
NO,viken,115789,9245.5,2021-12-28T00:00:00
