country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,628,260.3,2020-12-25T00:00:00
NO,møre og romsdal,786,296.3,2020-12-25T00:00:00
NO,troms og finnmark,958,393.7,2020-12-25T00:00:00
NO,agder,1167,379.8,2020-12-25T00:00:00
NO,trøndelag,1747,372.7,2020-12-25T00:00:00
NO,rogaland,1797,374.5,2020-12-25T00:00:00
NO,vestfold og telemark,1897,452.3,2020-12-25T00:00:00
NO,innlandet,2528,680.7,2020-12-25T00:00:00
NO,vestland,5494,863.1,2020-12-25T00:00:00
NO,oslo,12961,1868.9,2020-12-25T00:00:00
NO,viken,14507,1168.8,2020-12-25T00:00:00
