country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40741,16951,2022-09-14T00:00:00
NO,troms og finnmark,49278,20348.7,2022-09-14T00:00:00
NO,møre og romsdal,55513,20905.4,2022-09-14T00:00:00
NO,innlandet,80530,21729.5,2022-09-14T00:00:00
NO,agder,80986,26222.4,2022-09-14T00:00:00
NO,trøndelag,102381,21731.2,2022-09-14T00:00:00
NO,vestfold og telemark,104508,24771.9,2022-09-14T00:00:00
NO,rogaland,124015,25694.9,2022-09-14T00:00:00
NO,vestland,147838,23142.3,2022-09-14T00:00:00
NO,oslo,261663,37540.8,2022-09-14T00:00:00
NO,viken,391658,31273,2022-09-14T00:00:00
