country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,825,342,2021-01-14T00:00:00
NO,møre og romsdal,1095,412.8,2021-01-14T00:00:00
NO,troms og finnmark,1169,480.5,2021-01-14T00:00:00
NO,agder,1359,442.3,2021-01-14T00:00:00
NO,vestfold og telemark,2723,649.3,2021-01-14T00:00:00
NO,innlandet,3075,828,2021-01-14T00:00:00
NO,rogaland,3127,651.6,2021-01-14T00:00:00
NO,trøndelag,3209,684.7,2021-01-14T00:00:00
NO,vestland,5980,939.5,2021-01-14T00:00:00
NO,oslo,15642,2255.5,2021-01-14T00:00:00
NO,viken,18254,1470.7,2021-01-14T00:00:00
