country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1170,485,2021-03-05T00:00:00
NO,møre og romsdal,1302,490.9,2021-03-05T00:00:00
NO,troms og finnmark,1339,550.3,2021-03-05T00:00:00
NO,agder,2221,722.9,2021-03-05T00:00:00
NO,innlandet,3489,939.5,2021-03-05T00:00:00
NO,rogaland,3602,750.6,2021-03-05T00:00:00
NO,trøndelag,3606,769.4,2021-03-05T00:00:00
NO,vestfold og telemark,3755,895.3,2021-03-05T00:00:00
NO,vestland,6884,1081.5,2021-03-05T00:00:00
NO,oslo,20622,2973.6,2021-03-05T00:00:00
NO,viken,24206,1950.3,2021-03-05T00:00:00
