country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1506,626.6,2021-05-06T00:00:00
NO,troms og finnmark,1569,647.9,2021-05-06T00:00:00
NO,møre og romsdal,1866,702.7,2021-05-06T00:00:00
NO,agder,3411,1104.4,2021-05-06T00:00:00
NO,trøndelag,4022,853.7,2021-05-06T00:00:00
NO,innlandet,4715,1272.3,2021-05-06T00:00:00
NO,rogaland,6116,1267.2,2021-05-06T00:00:00
NO,vestfold og telemark,6503,1541.4,2021-05-06T00:00:00
NO,vestland,9118,1427.3,2021-05-06T00:00:00
NO,oslo,33947,4870.4,2021-05-06T00:00:00
NO,viken,40067,3199.3,2021-05-06T00:00:00
