country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1365,567.9,2021-03-29T00:00:00
NO,møre og romsdal,1404,528.7,2021-03-29T00:00:00
NO,troms og finnmark,1472,607.8,2021-03-29T00:00:00
NO,agder,2553,826.6,2021-03-29T00:00:00
NO,trøndelag,3700,785.4,2021-03-29T00:00:00
NO,innlandet,3852,1039.4,2021-03-29T00:00:00
NO,rogaland,4629,959.1,2021-03-29T00:00:00
NO,vestfold og telemark,5115,1212.4,2021-03-29T00:00:00
NO,vestland,7522,1177.5,2021-03-29T00:00:00
NO,oslo,26674,3826.9,2021-03-29T00:00:00
NO,viken,31134,2486,2021-03-29T00:00:00
