country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2466,1026,2021-09-07T00:00:00
NO,troms og finnmark,3277,1353.2,2021-09-07T00:00:00
NO,møre og romsdal,3567,1343.3,2021-09-07T00:00:00
NO,agder,7010,2269.8,2021-09-07T00:00:00
NO,innlandet,7283,1965.2,2021-09-07T00:00:00
NO,trøndelag,7509,1593.8,2021-09-07T00:00:00
NO,rogaland,9782,2026.7,2021-09-07T00:00:00
NO,vestfold og telemark,10419,2469.6,2021-09-07T00:00:00
NO,vestland,14241,2229.3,2021-09-07T00:00:00
NO,oslo,46161,6622.7,2021-09-07T00:00:00
NO,viken,53561,4276.7,2021-09-07T00:00:00
