country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1238,515.1,2021-03-12T00:00:00
NO,møre og romsdal,1317,496,2021-03-12T00:00:00
NO,troms og finnmark,1390,574,2021-03-12T00:00:00
NO,agder,2362,764.8,2021-03-12T00:00:00
NO,innlandet,3558,960.1,2021-03-12T00:00:00
NO,trøndelag,3635,771.6,2021-03-12T00:00:00
NO,rogaland,3744,775.7,2021-03-12T00:00:00
NO,vestfold og telemark,4105,973,2021-03-12T00:00:00
NO,vestland,7010,1097.3,2021-03-12T00:00:00
NO,oslo,21897,3141.6,2021-03-12T00:00:00
NO,viken,25565,2041.3,2021-03-12T00:00:00
