country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,38575,16049.8,2022-04-05T00:00:00
NO,troms og finnmark,47170,19478.2,2022-04-05T00:00:00
NO,møre og romsdal,52210,19661.5,2022-04-05T00:00:00
NO,innlandet,77213,20834.4,2022-04-05T00:00:00
NO,agder,78544,25431.7,2022-04-05T00:00:00
NO,trøndelag,98855,20982.8,2022-04-05T00:00:00
NO,vestfold og telemark,100197,23750,2022-04-05T00:00:00
NO,rogaland,119893,24840.8,2022-04-05T00:00:00
NO,vestland,141681,22178.5,2022-04-05T00:00:00
NO,oslo,254469,36508.7,2022-04-05T00:00:00
NO,viken,379304,30286.6,2022-04-05T00:00:00
