country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,4091,1702.1,2021-11-09T00:00:00
NO,møre og romsdal,5020,1890.5,2021-11-09T00:00:00
NO,troms og finnmark,6408,2646.1,2021-11-09T00:00:00
NO,agder,8323,2694.9,2021-11-09T00:00:00
NO,innlandet,9199,2482.2,2021-11-09T00:00:00
NO,trøndelag,12045,2556.7,2021-11-09T00:00:00
NO,rogaland,12243,2536.6,2021-11-09T00:00:00
NO,vestfold og telemark,12416,2943,2021-11-09T00:00:00
NO,vestland,17154,2685.3,2021-11-09T00:00:00
NO,oslo,59172,8489.4,2021-11-09T00:00:00
NO,viken,68196,5445.3,2021-11-09T00:00:00
