country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1459,607,2021-04-21T00:00:00
NO,troms og finnmark,1534,633.4,2021-04-21T00:00:00
NO,møre og romsdal,1647,620.2,2021-04-21T00:00:00
NO,agder,2857,925.1,2021-04-21T00:00:00
NO,trøndelag,3936,835.4,2021-04-21T00:00:00
NO,innlandet,4346,1172.7,2021-04-21T00:00:00
NO,rogaland,5783,1198.2,2021-04-21T00:00:00
NO,vestfold og telemark,5854,1387.6,2021-04-21T00:00:00
NO,vestland,8583,1343.6,2021-04-21T00:00:00
NO,oslo,32053,4598.6,2021-04-21T00:00:00
NO,viken,38071,3039.9,2021-04-21T00:00:00
