country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,131,54.3,2020-08-01T00:00:00
NO,møre og romsdal,160,60.3,2020-08-01T00:00:00
NO,troms og finnmark,258,106,2020-08-01T00:00:00
NO,vestfold og telemark,311,74.2,2020-08-01T00:00:00
NO,agder,354,115.2,2020-08-01T00:00:00
NO,rogaland,464,96.7,2020-08-01T00:00:00
NO,innlandet,518,139.5,2020-08-01T00:00:00
NO,trøndelag,555,118.4,2020-08-01T00:00:00
NO,vestland,916,143.9,2020-08-01T00:00:00
NO,viken,2566,206.7,2020-08-01T00:00:00
NO,oslo,2975,429,2020-08-01T00:00:00
