country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39581,16468.4,2022-05-30T00:00:00
NO,troms og finnmark,48015,19827.1,2022-05-30T00:00:00
NO,møre og romsdal,53737,20236.6,2022-05-30T00:00:00
NO,innlandet,78754,21250.2,2022-05-30T00:00:00
NO,agder,79696,25804.7,2022-05-30T00:00:00
NO,trøndelag,100031,21232.4,2022-05-30T00:00:00
NO,vestfold og telemark,102415,24275.7,2022-05-30T00:00:00
NO,rogaland,121934,25263.7,2022-05-30T00:00:00
NO,vestland,144156,22565.9,2022-05-30T00:00:00
NO,oslo,258052,37022.7,2022-05-30T00:00:00
NO,viken,385038,30744.4,2022-05-30T00:00:00
