country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39560,16459.7,2022-05-24T00:00:00
NO,troms og finnmark,47994,19818.5,2022-05-24T00:00:00
NO,møre og romsdal,53688,20218.1,2022-05-24T00:00:00
NO,innlandet,78703,21236.5,2022-05-24T00:00:00
NO,agder,79671,25796.6,2022-05-24T00:00:00
NO,trøndelag,99988,21223.3,2022-05-24T00:00:00
NO,vestfold og telemark,102369,24264.8,2022-05-24T00:00:00
NO,rogaland,121873,25251.1,2022-05-24T00:00:00
NO,vestland,144074,22553.1,2022-05-24T00:00:00
NO,oslo,257978,37012.1,2022-05-24T00:00:00
NO,viken,384785,30724.2,2022-05-24T00:00:00
