country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40846,16994.7,2022-10-21T00:00:00
NO,troms og finnmark,49374,20388.3,2022-10-21T00:00:00
NO,møre og romsdal,55650,20957,2022-10-21T00:00:00
NO,innlandet,80780,21796.9,2022-10-21T00:00:00
NO,agder,81085,26254.4,2022-10-21T00:00:00
NO,trøndelag,102565,21770.3,2022-10-21T00:00:00
NO,vestfold og telemark,104671,24810.5,2022-10-21T00:00:00
NO,rogaland,124188,25730.7,2022-10-21T00:00:00
NO,vestland,148143,23190.1,2022-10-21T00:00:00
NO,oslo,262079,37600.5,2022-10-21T00:00:00
NO,viken,392209,31317,2022-10-21T00:00:00
