country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1279,532.2,2021-03-15T00:00:00
NO,møre og romsdal,1326,499.4,2021-03-15T00:00:00
NO,troms og finnmark,1410,582.2,2021-03-15T00:00:00
NO,agder,2434,788.1,2021-03-15T00:00:00
NO,innlandet,3622,977.3,2021-03-15T00:00:00
NO,trøndelag,3651,775,2021-03-15T00:00:00
NO,rogaland,3921,812.4,2021-03-15T00:00:00
NO,vestfold og telemark,4392,1041,2021-03-15T00:00:00
NO,vestland,7074,1107.4,2021-03-15T00:00:00
NO,oslo,23032,3304.4,2021-03-15T00:00:00
NO,viken,26881,2146.4,2021-03-15T00:00:00
