country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1725,717.7,2021-07-18T00:00:00
NO,møre og romsdal,2151,810,2021-07-18T00:00:00
NO,troms og finnmark,2447,1010.5,2021-07-18T00:00:00
NO,agder,5296,1714.8,2021-07-18T00:00:00
NO,trøndelag,5482,1163.6,2021-07-18T00:00:00
NO,innlandet,5900,1592,2021-07-18T00:00:00
NO,rogaland,7789,1613.8,2021-07-18T00:00:00
NO,vestfold og telemark,8908,2111.5,2021-07-18T00:00:00
NO,vestland,10096,1580.4,2021-07-18T00:00:00
NO,oslo,37477,5376.8,2021-07-18T00:00:00
NO,viken,44151,3525.4,2021-07-18T00:00:00
