country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,528,218.9,2020-11-26T00:00:00
NO,møre og romsdal,627,236.4,2020-11-26T00:00:00
NO,troms og finnmark,840,345.2,2020-11-26T00:00:00
NO,agder,1016,330.7,2020-11-26T00:00:00
NO,vestfold og telemark,1157,275.9,2020-11-26T00:00:00
NO,trøndelag,1205,257.1,2020-11-26T00:00:00
NO,rogaland,1533,319.4,2020-11-26T00:00:00
NO,innlandet,1628,438.4,2020-11-26T00:00:00
NO,vestland,4994,784.6,2020-11-26T00:00:00
NO,viken,10088,812.8,2020-11-26T00:00:00
NO,oslo,10273,1481.3,2020-11-26T00:00:00
