country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39403,16394.3,2022-05-07T00:00:00
NO,troms og finnmark,47827,19749.5,2022-05-07T00:00:00
NO,møre og romsdal,53384,20103.6,2022-05-07T00:00:00
NO,innlandet,78441,21165.8,2022-05-07T00:00:00
NO,agder,79513,25745.4,2022-05-07T00:00:00
NO,trøndelag,99738,21170.2,2022-05-07T00:00:00
NO,vestfold og telemark,102083,24197.1,2022-05-07T00:00:00
NO,rogaland,121485,25170.7,2022-05-07T00:00:00
NO,vestland,143528,22467.6,2022-05-07T00:00:00
NO,oslo,257477,36940.2,2022-05-07T00:00:00
NO,viken,383683,30636.2,2022-05-07T00:00:00
