country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,478,198.1,2020-11-18T00:00:00
NO,møre og romsdal,555,209.2,2020-11-18T00:00:00
NO,troms og finnmark,784,322.2,2020-11-18T00:00:00
NO,agder,936,304.7,2020-11-18T00:00:00
NO,vestfold og telemark,1006,239.9,2020-11-18T00:00:00
NO,trøndelag,1144,244.1,2020-11-18T00:00:00
NO,rogaland,1415,294.9,2020-11-18T00:00:00
NO,innlandet,1496,402.8,2020-11-18T00:00:00
NO,vestland,4571,718.1,2020-11-18T00:00:00
NO,viken,8460,681.6,2020-11-18T00:00:00
NO,oslo,8963,1292.4,2020-11-18T00:00:00
