country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,34496,14352.7,2022-03-07T00:00:00
NO,troms og finnmark,42865,17700.5,2022-03-07T00:00:00
NO,møre og romsdal,45407,17099.6,2022-03-07T00:00:00
NO,innlandet,71688,19343.6,2022-03-07T00:00:00
NO,agder,72177,23370.1,2022-03-07T00:00:00
NO,vestfold og telemark,90560,21465.7,2022-03-07T00:00:00
NO,trøndelag,93539,19854.4,2022-03-07T00:00:00
NO,rogaland,110600,22915.4,2022-03-07T00:00:00
NO,vestland,130703,20460,2022-03-07T00:00:00
NO,oslo,240367,34485.4,2022-03-07T00:00:00
NO,viken,356690,28480.9,2022-03-07T00:00:00
