country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3285,1366.8,2021-10-20T00:00:00
NO,møre og romsdal,4402,1657.7,2021-10-20T00:00:00
NO,troms og finnmark,4501,1858.6,2021-10-20T00:00:00
NO,agder,7776,2517.8,2021-10-20T00:00:00
NO,innlandet,8318,2244.5,2021-10-20T00:00:00
NO,trøndelag,9574,2032.2,2021-10-20T00:00:00
NO,rogaland,10671,2210.9,2021-10-20T00:00:00
NO,vestfold og telemark,11588,2746.7,2021-10-20T00:00:00
NO,vestland,15558,2435.4,2021-10-20T00:00:00
NO,oslo,54896,7875.9,2021-10-20T00:00:00
NO,viken,63178,5044.6,2021-10-20T00:00:00
