country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40130,16696.8,2022-07-04T00:00:00
NO,troms og finnmark,48769,20138.5,2022-07-04T00:00:00
NO,møre og romsdal,54614,20566.8,2022-07-04T00:00:00
NO,innlandet,79657,21493.9,2022-07-04T00:00:00
NO,agder,80230,25977.6,2022-07-04T00:00:00
NO,trøndelag,101263,21493.9,2022-07-04T00:00:00
NO,vestfold og telemark,103719,24584.8,2022-07-04T00:00:00
NO,rogaland,123218,25529.7,2022-07-04T00:00:00
NO,vestland,146015,22857,2022-07-04T00:00:00
NO,oslo,259816,37275.8,2022-07-04T00:00:00
NO,viken,389258,31081.4,2022-07-04T00:00:00
