country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3114,1295.6,2021-10-11T00:00:00
NO,troms og finnmark,4157,1716.6,2021-10-11T00:00:00
NO,møre og romsdal,4265,1606.1,2021-10-11T00:00:00
NO,agder,7676,2485.4,2021-10-11T00:00:00
NO,innlandet,8216,2216.9,2021-10-11T00:00:00
NO,trøndelag,9230,1959.1,2021-10-11T00:00:00
NO,rogaland,10499,2175.3,2021-10-11T00:00:00
NO,vestfold og telemark,11432,2709.8,2021-10-11T00:00:00
NO,vestland,15271,2390.5,2021-10-11T00:00:00
NO,oslo,53935,7738.1,2021-10-11T00:00:00
NO,viken,62095,4958.1,2021-10-11T00:00:00
