country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40896,17015.5,2022-11-08T00:00:00
NO,troms og finnmark,49452,20420.5,2022-11-08T00:00:00
NO,møre og romsdal,55769,21001.8,2022-11-08T00:00:00
NO,innlandet,80959,21845.2,2022-11-08T00:00:00
NO,agder,81127,26268,2022-11-08T00:00:00
NO,trøndelag,102692,21797.2,2022-11-08T00:00:00
NO,vestfold og telemark,104861,24855.5,2022-11-08T00:00:00
NO,rogaland,124288,25751.4,2022-11-08T00:00:00
NO,vestland,148360,23224,2022-11-08T00:00:00
NO,oslo,262586,37673.2,2022-11-08T00:00:00
NO,viken,392641,31351.5,2022-11-08T00:00:00
