country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40314,16773.4,2022-07-16T00:00:00
NO,troms og finnmark,48921,20201.3,2022-07-16T00:00:00
NO,møre og romsdal,54870,20663.2,2022-07-16T00:00:00
NO,innlandet,79892,21557.3,2022-07-16T00:00:00
NO,agder,80472,26056,2022-07-16T00:00:00
NO,trøndelag,101592,21563.7,2022-07-16T00:00:00
NO,vestfold og telemark,103944,24638.2,2022-07-16T00:00:00
NO,rogaland,123466,25581.1,2022-07-16T00:00:00
NO,vestland,146596,22947.9,2022-07-16T00:00:00
NO,oslo,260399,37359.4,2022-07-16T00:00:00
NO,viken,390022,31142.4,2022-07-16T00:00:00
