country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39017,16233.7,2022-04-14T00:00:00
NO,troms og finnmark,47524,19624.4,2022-04-14T00:00:00
NO,møre og romsdal,52700,19846.1,2022-04-14T00:00:00
NO,innlandet,77761,20982.3,2022-04-14T00:00:00
NO,agder,79053,25596.5,2022-04-14T00:00:00
NO,trøndelag,99298,21076.8,2022-04-14T00:00:00
NO,vestfold og telemark,101146,23975,2022-04-14T00:00:00
NO,rogaland,120681,25004.1,2022-04-14T00:00:00
NO,vestland,142580,22319.2,2022-04-14T00:00:00
NO,oslo,255824,36703.1,2022-04-14T00:00:00
NO,viken,381316,30447.2,2022-04-14T00:00:00
