country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1075,445.6,2021-02-28T00:00:00
NO,troms og finnmark,1233,506.8,2021-02-28T00:00:00
NO,møre og romsdal,1272,479.6,2021-02-28T00:00:00
NO,agder,2033,661.7,2021-02-28T00:00:00
NO,innlandet,3414,919.3,2021-02-28T00:00:00
NO,vestfold og telemark,3484,830.7,2021-02-28T00:00:00
NO,rogaland,3540,737.7,2021-02-28T00:00:00
NO,trøndelag,3561,759.8,2021-02-28T00:00:00
NO,vestland,6774,1064.2,2021-02-28T00:00:00
NO,oslo,19405,2798.1,2021-02-28T00:00:00
NO,viken,23015,1854.3,2021-02-28T00:00:00
