country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2887,1201.2,2021-09-27T00:00:00
NO,troms og finnmark,3848,1589,2021-09-27T00:00:00
NO,møre og romsdal,4069,1532.3,2021-09-27T00:00:00
NO,agder,7520,2434.9,2021-09-27T00:00:00
NO,innlandet,7982,2153.8,2021-09-27T00:00:00
NO,trøndelag,8722,1851.3,2021-09-27T00:00:00
NO,rogaland,10285,2131,2021-09-27T00:00:00
NO,vestfold og telemark,11154,2643.9,2021-09-27T00:00:00
NO,vestland,14953,2340.7,2021-09-27T00:00:00
NO,oslo,51829,7435.9,2021-09-27T00:00:00
NO,viken,60203,4807.1,2021-09-27T00:00:00
