country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,32544,13540.5,2022-03-03T00:00:00
NO,troms og finnmark,40208,16603.3,2022-03-03T00:00:00
NO,møre og romsdal,42612,16047.1,2022-03-03T00:00:00
NO,innlandet,69170,18664.2,2022-03-03T00:00:00
NO,agder,69822,22607.6,2022-03-03T00:00:00
NO,vestfold og telemark,84722,20081.9,2022-03-03T00:00:00
NO,trøndelag,90868,19287.5,2022-03-03T00:00:00
NO,rogaland,106275,22019.3,2022-03-03T00:00:00
NO,vestland,124466,19483.7,2022-03-03T00:00:00
NO,oslo,229892,32982.6,2022-03-03T00:00:00
NO,viken,347751,27767.1,2022-03-03T00:00:00
