country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,5642,2347.5,2021-12-03T00:00:00
NO,møre og romsdal,6689,2519,2021-12-03T00:00:00
NO,troms og finnmark,9609,3967.9,2021-12-03T00:00:00
NO,agder,10367,3356.7,2021-12-03T00:00:00
NO,innlandet,11239,3032.6,2021-12-03T00:00:00
NO,rogaland,15673,3247.3,2021-12-03T00:00:00
NO,vestfold og telemark,15906,3770.2,2021-12-03T00:00:00
NO,trøndelag,16908,3588.9,2021-12-03T00:00:00
NO,vestland,22736,3559.1,2021-12-03T00:00:00
NO,oslo,71230,10219.4,2021-12-03T00:00:00
NO,viken,84948,6782.9,2021-12-03T00:00:00
