country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,121,50.2,2020-05-27T00:00:00
NO,møre og romsdal,133,50.1,2020-05-27T00:00:00
NO,troms og finnmark,252,103.6,2020-05-27T00:00:00
NO,vestfold og telemark,287,68.4,2020-05-27T00:00:00
NO,agder,338,110,2020-05-27T00:00:00
NO,rogaland,437,91.1,2020-05-27T00:00:00
NO,innlandet,495,133.3,2020-05-27T00:00:00
NO,trøndelag,534,113.9,2020-05-27T00:00:00
NO,vestland,883,138.7,2020-05-27T00:00:00
NO,viken,2282,183.9,2020-05-27T00:00:00
NO,oslo,2620,377.8,2020-05-27T00:00:00
