country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,4327,1846.9,2021-11-15T00:00:00
NO,møre og romsdal,5211,2012.1,2021-11-15T00:00:00
NO,troms og finnmark,6987,3073.9,2021-11-15T00:00:00
NO,agder,8514,2788.5,2021-11-15T00:00:00
NO,innlandet,9416,2575.8,2021-11-15T00:00:00
NO,rogaland,12602,2655.2,2021-11-15T00:00:00
NO,vestfold og telemark,12670,3040.7,2021-11-15T00:00:00
NO,trøndelag,12795,2840.7,2021-11-15T00:00:00
NO,vestland,17623,2798.4,2021-11-15T00:00:00
NO,oslo,60287,8775.1,2021-11-15T00:00:00
NO,viken,69644,5656.8,2021-11-15T00:00:00
