country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,145,60.1,2020-08-19T00:00:00
NO,møre og romsdal,170,64.1,2020-08-19T00:00:00
NO,troms og finnmark,317,130.3,2020-08-19T00:00:00
NO,vestfold og telemark,346,82.5,2020-08-19T00:00:00
NO,agder,380,123.7,2020-08-19T00:00:00
NO,rogaland,507,105.6,2020-08-19T00:00:00
NO,innlandet,550,148.1,2020-08-19T00:00:00
NO,trøndelag,605,129.1,2020-08-19T00:00:00
NO,vestland,968,152.1,2020-08-19T00:00:00
NO,viken,2874,231.6,2020-08-19T00:00:00
NO,oslo,3247,468.2,2020-08-19T00:00:00
